Filename,MatchesAssemblyInfo,Unique
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.Core.2.1.0,FALSE,Test248
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.EntityFramework.2.1.0,FALSE,Test249
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.Owin.2.1.0,FALSE,Test250
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Mvc.5.2.0,FALSE,Test251
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Razor.3.2.0,FALSE,Test252
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Web.Optimization.1.1.3,FALSE,Test253
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0,FALSE,Test254
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.jQuery.Unobtrusive.Validation.3.2.0,FALSE,Test255
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.2.1.0,FALSE,Test256
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Host.SystemWeb.2.1.0,FALSE,Test257
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.2.1.0,FALSE,Test258
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Cookies.2.1.0,FALSE,Test259
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Facebook.2.1.0,FALSE,Test260
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Google.2.1.0,FALSE,Test261
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.MicrosoftAccount.2.1.0,FALSE,Test262
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.OAuth.2.1.0,FALSE,Test263
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Twitter.2.1.0,FALSE,Test264
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Web.Infrastructure.1.0.0.0,FALSE,Test265
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Modernizr.2.6.2,FALSE,Test266
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Newtonsoft.Json.6.0.5,FALSE,Test267
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Owin.1.0,FALSE,Test268
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\repositories.config,FALSE,Test269
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Respond.1.2.0,FALSE,Test270
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\WebGrease.1.5.2,FALSE,Test271
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Antlr.3.4.1.9004\Antlr.3.4.1.9004.nupkg,FALSE,Test272
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Antlr.3.4.1.9004\lib,FALSE,Test273
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Antlr.3.4.1.9004\lib\Antlr3.Runtime.dll,FALSE,Test274
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Antlr.3.4.1.9004\lib\Antlr3.Runtime.pdb,FALSE,Test275
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\bootstrap.3.0.0\bootstrap.3.0.0.nupkg,FALSE,Test276
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\bootstrap.3.0.0\content,FALSE,Test277
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\bootstrap.3.0.0\content\Content,FALSE,Test278
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\bootstrap.3.0.0\content\fonts,FALSE,Test279
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\bootstrap.3.0.0\content\Scripts,FALSE,Test280
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\bootstrap.3.0.0\content\Content\bootstrap.css,FALSE,Test281
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\bootstrap.3.0.0\content\Content\bootstrap.min.css,FALSE,Test282
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\bootstrap.3.0.0\content\fonts\glyphicons-halflings-regular.eot,FALSE,Test283
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\bootstrap.3.0.0\content\fonts\glyphicons-halflings-regular.svg,FALSE,Test284
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\bootstrap.3.0.0\content\fonts\glyphicons-halflings-regular.ttf,FALSE,Test285
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\bootstrap.3.0.0\content\fonts\glyphicons-halflings-regular.woff,FALSE,Test286
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\bootstrap.3.0.0\content\Scripts\bootstrap.js,FALSE,Test287
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\bootstrap.3.0.0\content\Scripts\bootstrap.min.js,FALSE,Test288
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\content,FALSE,Test289
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\EntityFramework.6.1.1.nupkg,FALSE,Test290
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\lib,FALSE,Test291
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\tools,FALSE,Test292
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\content\App.config.transform,FALSE,Test293
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\content\Web.config.transform,FALSE,Test294
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\lib\net40,FALSE,Test295
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\lib\net45,FALSE,Test296
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\lib\net40\EntityFramework.dll,FALSE,Test297
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\lib\net40\EntityFramework.SqlServer.dll,FALSE,Test298
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\lib\net40\EntityFramework.SqlServer.xml,FALSE,Test299
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\lib\net40\EntityFramework.xml,FALSE,Test300
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\lib\net45\EntityFramework.dll,FALSE,Test301
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\lib\net45\EntityFramework.SqlServer.dll,FALSE,Test302
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\lib\net45\EntityFramework.SqlServer.xml,FALSE,Test303
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\lib\net45\EntityFramework.xml,FALSE,Test304
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\tools\about_EntityFramework.help.txt,FALSE,Test305
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\tools\EntityFramework.PowerShell.dll,FALSE,Test306
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\tools\EntityFramework.PowerShell.Utility.dll,FALSE,Test307
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\tools\EntityFramework.psd1,FALSE,Test308
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\tools\EntityFramework.psm1,FALSE,Test309
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\tools\init.ps1,FALSE,Test310
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\tools\install.ps1,FALSE,Test311
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\EntityFramework.6.1.1\tools\migrate.exe,FALSE,Test312
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.1.10.2\Content,FALSE,Test313
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.1.10.2\jQuery.1.10.2.nupkg,FALSE,Test314
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.1.10.2\Tools,FALSE,Test315
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.1.10.2\Content\Scripts,FALSE,Test316
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.1.10.2\Content\Scripts\jquery-1.10.2-vsdoc.js,FALSE,Test317
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.1.10.2\Content\Scripts\jquery-1.10.2.js,FALSE,Test318
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.1.10.2\Content\Scripts\jquery-1.10.2.min.js,FALSE,Test319
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.1.10.2\Content\Scripts\jquery-1.10.2.min.map,FALSE,Test320
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.1.10.2\Tools\common.ps1,FALSE,Test321
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.1.10.2\Tools\install.ps1,FALSE,Test322
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.1.10.2\Tools\jquery-1.10.2.intellisense.js,FALSE,Test323
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.1.10.2\Tools\uninstall.ps1,FALSE,Test324
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.Validation.1.11.1\Content,FALSE,Test325
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.Validation.1.11.1\jQuery.Validation.1.11.1.nupkg,FALSE,Test326
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.Validation.1.11.1\Content\Scripts,FALSE,Test327
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.Validation.1.11.1\Content\Scripts\jquery.validate-vsdoc.js,FALSE,Test328
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.Validation.1.11.1\Content\Scripts\jquery.validate.js,FALSE,Test329
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\jQuery.Validation.1.11.1\Content\Scripts\jquery.validate.min.js,FALSE,Test330
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.Core.2.1.0\lib,FALSE,Test331
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.Core.2.1.0\Microsoft.AspNet.Identity.Core.2.1.0.nupkg,FALSE,Test332
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.Core.2.1.0\lib\net45,FALSE,Test333
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.Core.2.1.0\lib\net45\Microsoft.AspNet.Identity.Core.dll,FALSE,Test334
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.Core.2.1.0\lib\net45\Microsoft.AspNet.Identity.Core.xml,FALSE,Test335
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.EntityFramework.2.1.0\lib,FALSE,Test336
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.EntityFramework.2.1.0\Microsoft.AspNet.Identity.EntityFramework.2.1.0.nupkg,FALSE,Test337
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.EntityFramework.2.1.0\lib\net45,FALSE,Test338
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.EntityFramework.2.1.0\lib\net45\Microsoft.AspNet.Identity.EntityFramework.dll,FALSE,Test339
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.EntityFramework.2.1.0\lib\net45\Microsoft.AspNet.Identity.EntityFramework.xml,FALSE,Test340
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.Owin.2.1.0\lib,FALSE,Test341
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.Owin.2.1.0\Microsoft.AspNet.Identity.Owin.2.1.0.nupkg,FALSE,Test342
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.Owin.2.1.0\lib\net45,FALSE,Test343
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.Owin.2.1.0\lib\net45\Microsoft.AspNet.Identity.Owin.dll,FALSE,Test344
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Identity.Owin.2.1.0\lib\net45\Microsoft.AspNet.Identity.Owin.xml,FALSE,Test345
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Mvc.5.2.0\Content,FALSE,Test346
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Mvc.5.2.0\lib,FALSE,Test347
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Mvc.5.2.0\Microsoft.AspNet.Mvc.5.2.0.nupkg,FALSE,Test348
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Mvc.5.2.0\Content\Web.config.install.xdt,FALSE,Test349
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Mvc.5.2.0\Content\Web.config.uninstall.xdt,FALSE,Test350
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Mvc.5.2.0\lib\net45,FALSE,Test351
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Mvc.5.2.0\lib\net45\System.Web.Mvc.dll,FALSE,Test352
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Mvc.5.2.0\lib\net45\System.Web.Mvc.xml,FALSE,Test353
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Razor.3.2.0\lib,FALSE,Test354
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Razor.3.2.0\Microsoft.AspNet.Razor.3.2.0.nupkg,FALSE,Test355
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Razor.3.2.0\lib\net45,FALSE,Test356
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Razor.3.2.0\lib\net45\System.Web.Razor.dll,FALSE,Test357
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Razor.3.2.0\lib\net45\System.Web.Razor.xml,FALSE,Test358
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Web.Optimization.1.1.3\lib,FALSE,Test359
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Web.Optimization.1.1.3\Microsoft.AspNet.Web.Optimization.1.1.3.nupkg,FALSE,Test360
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Web.Optimization.1.1.3\lib\net40,FALSE,Test361
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Web.Optimization.1.1.3\lib\net40\System.Web.Optimization.dll,FALSE,Test362
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.Web.Optimization.1.1.3\lib\net40\system.web.optimization.xml,FALSE,Test363
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\Content,FALSE,Test364
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\lib,FALSE,Test365
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\Microsoft.AspNet.WebPages.3.2.0.nupkg,FALSE,Test366
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\Content\Web.config.install.xdt,FALSE,Test367
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\Content\Web.config.uninstall.xdt,FALSE,Test368
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\lib\net45,FALSE,Test369
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\lib\net45\System.Web.Helpers.dll,FALSE,Test370
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\lib\net45\System.Web.Helpers.xml,FALSE,Test371
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\lib\net45\System.Web.WebPages.Deployment.dll,FALSE,Test372
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\lib\net45\System.Web.WebPages.Deployment.xml,FALSE,Test373
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\lib\net45\System.Web.WebPages.dll,FALSE,Test374
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\lib\net45\System.Web.WebPages.Razor.dll,FALSE,Test375
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\lib\net45\System.Web.WebPages.Razor.xml,FALSE,Test376
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.AspNet.WebPages.3.2.0\lib\net45\System.Web.WebPages.xml,FALSE,Test377
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.jQuery.Unobtrusive.Validation.3.2.0\Content,FALSE,Test378
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.jQuery.Unobtrusive.Validation.3.2.0\Microsoft.jQuery.Unobtrusive.Validation.3.2.0.nupkg,FALSE,Test379
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.jQuery.Unobtrusive.Validation.3.2.0\Content\Scripts,FALSE,Test380
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.jQuery.Unobtrusive.Validation.3.2.0\Content\Scripts\jquery.validate.unobtrusive.js,FALSE,Test381
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.jQuery.Unobtrusive.Validation.3.2.0\Content\Scripts\jquery.validate.unobtrusive.min.js,FALSE,Test382
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.2.1.0\lib,FALSE,Test383
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.2.1.0\Microsoft.Owin.2.1.0.nupkg,FALSE,Test384
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.2.1.0\lib\net40,FALSE,Test385
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.2.1.0\lib\net45,FALSE,Test386
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.2.1.0\lib\net40\Microsoft.Owin.dll,FALSE,Test387
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.2.1.0\lib\net40\Microsoft.Owin.XML,FALSE,Test388
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.2.1.0\lib\net45\Microsoft.Owin.dll,FALSE,Test389
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.2.1.0\lib\net45\Microsoft.Owin.XML,FALSE,Test390
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Host.SystemWeb.2.1.0\lib,FALSE,Test391
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Host.SystemWeb.2.1.0\Microsoft.Owin.Host.SystemWeb.2.1.0.nupkg,FALSE,Test392
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Host.SystemWeb.2.1.0\lib\net40,FALSE,Test393
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Host.SystemWeb.2.1.0\lib\net45,FALSE,Test394
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Host.SystemWeb.2.1.0\lib\net40\Microsoft.Owin.Host.SystemWeb.dll,FALSE,Test395
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Host.SystemWeb.2.1.0\lib\net40\Microsoft.Owin.Host.SystemWeb.xml,FALSE,Test396
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Host.SystemWeb.2.1.0\lib\net45\Microsoft.Owin.Host.SystemWeb.dll,FALSE,Test397
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Host.SystemWeb.2.1.0\lib\net45\Microsoft.Owin.Host.SystemWeb.xml,FALSE,Test398
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.2.1.0\lib,FALSE,Test399
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.2.1.0\Microsoft.Owin.Security.2.1.0.nupkg,FALSE,Test400
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.2.1.0\lib\net45,FALSE,Test401
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.2.1.0\lib\net45\Microsoft.Owin.Security.dll,FALSE,Test402
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.2.1.0\lib\net45\Microsoft.Owin.Security.XML,FALSE,Test403
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Cookies.2.1.0\lib,FALSE,Test404
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Cookies.2.1.0\Microsoft.Owin.Security.Cookies.2.1.0.nupkg,FALSE,Test405
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Cookies.2.1.0\lib\net45,FALSE,Test406
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Cookies.2.1.0\lib\net45\Microsoft.Owin.Security.Cookies.dll,FALSE,Test407
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Cookies.2.1.0\lib\net45\Microsoft.Owin.Security.Cookies.xml,FALSE,Test408
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Facebook.2.1.0\lib,FALSE,Test409
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Facebook.2.1.0\Microsoft.Owin.Security.Facebook.2.1.0.nupkg,FALSE,Test410
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Facebook.2.1.0\lib\net45,FALSE,Test411
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Facebook.2.1.0\lib\net45\Microsoft.Owin.Security.Facebook.dll,FALSE,Test412
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Facebook.2.1.0\lib\net45\Microsoft.Owin.Security.Facebook.XML,FALSE,Test413
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Google.2.1.0\lib,FALSE,Test414
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Google.2.1.0\Microsoft.Owin.Security.Google.2.1.0.nupkg,FALSE,Test415
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Google.2.1.0\lib\net45,FALSE,Test416
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Google.2.1.0\lib\net45\Microsoft.Owin.Security.Google.dll,FALSE,Test417
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Google.2.1.0\lib\net45\Microsoft.Owin.Security.Google.XML,FALSE,Test418
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.MicrosoftAccount.2.1.0\lib,FALSE,Test419
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.MicrosoftAccount.2.1.0\Microsoft.Owin.Security.MicrosoftAccount.2.1.0.nupkg,FALSE,Test420
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.MicrosoftAccount.2.1.0\lib\net45,FALSE,Test421
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.MicrosoftAccount.2.1.0\lib\net45\Microsoft.Owin.Security.MicrosoftAccount.dll,FALSE,Test422
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.MicrosoftAccount.2.1.0\lib\net45\Microsoft.Owin.Security.MicrosoftAccount.XML,FALSE,Test423
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.OAuth.2.1.0\lib,FALSE,Test424
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.OAuth.2.1.0\Microsoft.Owin.Security.OAuth.2.1.0.nupkg,FALSE,Test425
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.OAuth.2.1.0\lib\net45,FALSE,Test426
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.OAuth.2.1.0\lib\net45\Microsoft.Owin.Security.OAuth.dll,FALSE,Test427
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.OAuth.2.1.0\lib\net45\Microsoft.Owin.Security.OAuth.XML,FALSE,Test428
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Twitter.2.1.0\lib,FALSE,Test429
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Twitter.2.1.0\Microsoft.Owin.Security.Twitter.2.1.0.nupkg,FALSE,Test430
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Twitter.2.1.0\lib\net45,FALSE,Test431
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Twitter.2.1.0\lib\net45\Microsoft.Owin.Security.Twitter.dll,FALSE,Test432
D:\Files\Git2015\Boondoggle\BoondoggleMain\packages\Microsoft.Owin.Security.Twitter.2.1.0\lib\net45\Microsoft.Owin.Security.Twitter.XML,FALSE,Test433
